passage_id,date,article_type,title,url,passage_text,code
78,2/9/98,U.S.,"Robert Hughes Brisbane, 84, Historian of Early Civil Rights Years",https://www.nytimes.com/1998/02/09/us/robert-hughes-brisbane-84-historian-of-early-civil-rights-years.html,"Influenced by men like Marcus Garvey and W. E. B. Du Bois, Dr. Brisbane in turn became a counselor to a younger generation of civil rights campaigners in the South. He was well known beyond the Atlanta campus of Morehouse as the author of a textbook, ''The Black Vanguard: Origins of the Negro Social Revolution, 1900-1960'' (Judson, 1970), and a later book, ''Black Activism: Racial Revolution in the United States, 1954-1970'' (Judson, 1974).",Social/Political Advocacy
78,2/9/98,U.S.,"Robert Hughes Brisbane, 84, Historian of Early Civil Rights Years",https://www.nytimes.com/1998/02/09/us/robert-hughes-brisbane-84-historian-of-early-civil-rights-years.html,"Influenced by men like Marcus Garvey and W. E. B. Du Bois, Dr. Brisbane in turn became a counselor to a younger generation of civil rights campaigners in the South. He was well known beyond the Atlanta campus of Morehouse as the author of a textbook, ''The Black Vanguard: Origins of the Negro Social Revolution, 1900-1960'' (Judson, 1970), and a later book, ''Black Activism: Racial Revolution in the United States, 1954-1970'' (Judson, 1974).",Out of the Mouth of Academics
78,2/9/98,U.S.,"Robert Hughes Brisbane, 84, Historian of Early Civil Rights Years",https://www.nytimes.com/1998/02/09/us/robert-hughes-brisbane-84-historian-of-early-civil-rights-years.html,"Influenced by men like Marcus Garvey and W. E. B. Du Bois, Dr. Brisbane in turn became a counselor to a younger generation of civil rights campaigners in the South. He was well known beyond the Atlanta campus of Morehouse as the author of a textbook, ''The Black Vanguard: Origins of the Negro Social Revolution, 1900-1960'' (Judson, 1970), and a later book, ''Black Activism: Racial Revolution in the United States, 1954-1970'' (Judson, 1974).",Out of the Mouth of Activists
80,5/7/15,Opinion,Molefi Kete Asante: Why Afrocentricity?,https://opinionator.blogs.nytimes.com/2015/05/07/molefi-kete-asante-why-afrocentricity,"Yet in a diverse society like ours we must have space for all people who share this land with us. This requires knowledge and generosity. Thales must be paired with Imhotep and the pyramids must be seen as the monumental
                                        icons of the ancient world long before the creation of the “Iliad” and the “Odyssey.” You cannot have a canon, however, in the United States world that avoids the profound works of David
                                        Walker, Marcus Garvey, W. E. B. Du Bois, James Baldwin, James Weldon Johnson, Toni Morrison, Zora Neale Hurston, Langston Hughes and E. Franklin Frazier, for example.",Collective Synecdoche
81,10/6/20,Opinion,America May Need International Intervention,https://www.nytimes.com/2020/10/06/opinion/us-united-nations-election.html,"That’s why Du Bois’s appeal to the world remains so relevant. By impeding Black voters, the United States still violates the democratic principles it has helped enshrine into international law. After observing America’s 2018 midterm elections, a team from the Organization for Security and Cooperation in Europe cataloged a long list of undemocratic practices, from the disenfranchisement of former prisoners to the District of Columbia’s lack of congressional representation to discriminatory voter identification laws, and concluded that, in critical ways, American elections “contravene O.S.C.E. commitments and international standards with regard to universal and equal suffrage.”",Social/Political Advocacy
82,3/1/87,U.S.,DU BOIS YARD YIELDS CLUES TO LIVES OF BLACKS IN U.S.,https://www.nytimes.com/1987/03/01/us/du-bois-yard-yields-clues-to-lives-of-blacks-in-us.html,"Plates and shoelaces from the backyard of the home of the civil rights pioneer W. E. B. Du Bois may yield clues to the lives of blacks in the Berkshires before the Civil War, an archeologist says. The archeologist, Robert Paynter, a professor at the University of Massachusetts at Amherst, said he was sifting through the property for hints of the daily existence of people who may have lived there 150 years before Du Bois's death in 1963. Du Bois was a founder of the National Association for the Advancement of Colored People and a leader in the Pan-African movement. Although he described his upbringing in his autobiography, little is known about his ancestors and other black families who lived in the Berkshire Hills after the Revolutionary War.",Activist
82,3/1/87,U.S.,DU BOIS YARD YIELDS CLUES TO LIVES OF BLACKS IN U.S.,https://www.nytimes.com/1987/03/01/us/du-bois-yard-yields-clues-to-lives-of-blacks-in-us.html,"Plates and shoelaces from the backyard of the home of the civil rights pioneer W. E. B. Du Bois may yield clues to the lives of blacks in the Berkshires before the Civil War, an archeologist says. The archeologist, Robert Paynter, a professor at the University of Massachusetts at Amherst, said he was sifting through the property for hints of the daily existence of people who may have lived there 150 years before Du Bois's death in 1963. Du Bois was a founder of the National Association for the Advancement of Colored People and a leader in the Pan-African movement. Although he described his upbringing in his autobiography, little is known about his ancestors and other black families who lived in the Berkshire Hills after the Revolutionary War.",Coalition Building
82,3/1/87,U.S.,DU BOIS YARD YIELDS CLUES TO LIVES OF BLACKS IN U.S.,https://www.nytimes.com/1987/03/01/us/du-bois-yard-yields-clues-to-lives-of-blacks-in-us.html,"Plates and shoelaces from the backyard of the home of the civil rights pioneer W. E. B. Du Bois may yield clues to the lives of blacks in the Berkshires before the Civil War, an archeologist says. The archeologist, Robert Paynter, a professor at the University of Massachusetts at Amherst, said he was sifting through the property for hints of the daily existence of people who may have lived there 150 years before Du Bois's death in 1963. Du Bois was a founder of the National Association for the Advancement of Colored People and a leader in the Pan-African movement. Although he described his upbringing in his autobiography, little is known about his ancestors and other black families who lived in the Berkshire Hills after the Revolutionary War.",Out of the Mouth of Academics
85,7/7/02,New York,"IN PERSON; His and Hers, For History's Sake",https://www.nytimes.com/2002/07/07/nyregion/in-person-his-and-hers-for-history-s-sake.html,"Mr. Lewis was born in Little Rock, Ark., into an intellectual atmosphere (his father was a Yale graduate, his mother a teacher) and grew up in Wilberforce and Atlanta, where he attended high school and graduated after only one year. He enrolled at Fisk University in Nashville, Mr. Du Bois' alma mater.",Coalition Building
87,10/7/02,U.S.,"White House Letter; Quietly, the First Lady Builds A Literary Room of Her Own",https://www.nytimes.com/2002/10/07/us/white-house-letter-quietly-the-first-lady-builds-a-literary-room-of-her-own.html,"David Levering Lewis, the Pulitzer Prize-winning biographer of W. E. B. Du Bois and an eminent black historian who considers President Bush's policies on Iraq ''a menace,'' was flabbergasted when he received an invitation from Laura Bush's office to be the keynote speaker at a White House symposium on the writers of the Harlem Renaissance.",Social/Political Advocacy
87,10/7/02,U.S.,"White House Letter; Quietly, the First Lady Builds A Literary Room of Her Own",https://www.nytimes.com/2002/10/07/us/white-house-letter-quietly-the-first-lady-builds-a-literary-room-of-her-own.html,"David Levering Lewis, the Pulitzer Prize-winning biographer of W. E. B. Du Bois and an eminent black historian who considers President Bush's policies on Iraq ''a menace,'' was flabbergasted when he received an invitation from Laura Bush's office to be the keynote speaker at a White House symposium on the writers of the Harlem Renaissance.",Out of the Mouth of Academics
88,12/28/73,Archives,In a Gift‐Horse's Mouth,https://www.nytimes.com/1973/12/28/archives/in-a-gifthorses-mouth.html,"W. E. B. Du Bois, the remarkable scholar, polemicist and spokesman for American blacks, left a heritage of papers that also covered the years from the eighteen‐nineties to the nine‐teen‐sixties. As with Mr. Russell, there has been a growing scholarly interest in his life and influence, and the availability of his papers is certain to increase this interest enormously. Yet the University of Massachusetts outbid all rivals for this magnificent collection when it agreed to. pay his widow for all of them the sum of $150,000. When a commercial transaction occurs, as in the sale of the Russell and Du Bois papers, the amount paid establishes a basis for figuring taxes. Even here one would look for the intrusion of sentiment—Mr. Russell was Mr. Eaton's friend and McMaster was Mr. Eaton's alma mater—since a political patron might feign an offer to purchase the papers of a public figure like Mr. Nixon. While there would be a need for sophisticated examination, it would be pertinent in such cases to know the number and amounts of serious competitive bids.",Scholar
